#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
abdominal_striae_subClassOf_event                                     1         1925                1              372.00         13             293.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
abnormal_connective_tissue_subClassOf_event                           2         1925                5              1246.00        80             1102.00             95             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
angioma_subClassOf_disease_or_disorder                                3         1925                2              447.00         25             376.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
angioma_subClassOf_event                                              4         1925                1              372.00         14             305.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_ancillary_treatment                                5         1925                1              405.00         16             330.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_anticoagulant_or_antiplatelet_medication           6         1925                2              434.00         24             358.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_disease_or_disorder                                7         1925                4              654.00         61             574.00              33             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_event                                              8         1925                5              795.00         81             707.00              44             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_generic_bleeding_treatment                         9         1925                1              374.00         13             301.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_person                                             10        1925                1              392.00         16             318.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_physical_finding                                   11        1925                3              580.00         49             502.00              33             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
aspirin_subClassOf_symptom-specific_treatment                         12        1925                1              402.00         16             328.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
avoidance_subClassOf_disease_or_disorder                              13        1925                2              412.00         25             331.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
avoidance_subClassOf_event                                            14        1925                2              405.00         22             325.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
avoidance_subClassOf_physical_finding                                 15        1925                2              399.00         22             324.00              23             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
bleeding_at_delivery_subClassOf_disease_or_disorder                   16        1925                5              515.00         53             441.00              33             
#Axiom String                                                         i         No. Axioms          size           time           RC             RC_total_time       mem            sanity    
